id,sales_hat
5309_2024-06-07,2.6619692
5309_2024-06-06,4.7897463
5309_2024-06-06,4.789777
5309_2024-06-04,8.679395
5309_2024-06-04,8.550183
5309_2024-06-09,3.5876894
5309_2024-06-05,6.9332705
4963_2024-06-09,-3.2446775
4963_2024-06-14,-5.2737913
4963_2024-06-05,-2.2979918
4963_2024-06-12,-2.5176878
4963_2024-06-16,-3.4080687
4963_2024-06-06,-3.913043
4963_2024-06-06,-3.913165
4963_2024-06-11,-1.3528624
4963_2024-06-11,-1.3527708
4963_2024-06-10,-0.582263
4963_2024-06-04,-1.196887
4963_2024-06-04,-1.2309752
4963_2024-06-08,-2.66286
4963_2024-06-03,-0.27580547
4963_2024-06-03,-0.275836
4963_2024-06-15,-2.9337645
4963_2024-06-13,-4.0991697
4963_2024-06-07,-5.2088804
578_2024-06-16,-0.06227398
578_2024-06-07,-2.6078062
578_2024-06-07,-2.6078367
578_2024-06-10,6.323468
578_2024-06-04,3.3528109
578_2024-06-04,3.3384066
578_2024-06-05,0.86869526
578_2024-06-06,-1.0318174
578_2024-06-06,-1.031909
578_2024-06-08,0.40012836
578_2024-06-12,1.0189943
578_2024-06-14,-2.663043
578_2024-06-11,3.5478334
578_2024-06-15,0.69752216
578_2024-06-15,0.6975069
578_2024-06-03,6.117627
578_2024-06-09,-0.10338116
578_2024-06-13,-1.0578489
55_2024-06-04,11.0549135
55_2024-06-04,11.054944
55_2024-06-04,11.057385
55_2024-06-15,8.366834
55_2024-06-07,5.5220156
55_2024-06-06,7.6632204
55_2024-06-09,7.176282
55_2024-06-14,5.3263063
55_2024-06-14,5.326276
55_2024-06-05,9.56416
55_2024-06-08,8.414166
55_2024-06-13,7.1783876
55_2024-06-03,12.634412
55_2024-06-03,12.634488
55_2024-06-12,9.492475
55_2024-06-12,9.492505
55_2024-06-16,7.138623
55_2024-06-10,12.665204
55_2024-06-11,10.99809
1866_2024-06-12,9.207242
1866_2024-06-12,9.207196
1866_2024-06-13,9.744031
1866_2024-06-15,8.470609
1866_2024-06-16,7.5346804
1866_2024-06-08,8.444089
1866_2024-06-11,10.302716
1866_2024-06-11,10.3026705
1866_2024-06-09,7.494855
1866_2024-06-10,12.781476
522_2024-06-06,-18.174732
522_2024-06-03,-4.83031
522_2024-06-03,-4.830188
522_2024-06-10,-4.7778196
522_2024-06-09,-10.581164
522_2024-06-13,-18.621265
522_2024-06-05,22.48573
522_2024-06-08,-8.7367735
522_2024-06-08,-8.736804
522_2024-06-07,-17.612324
522_2024-06-11,-10.539477
522_2024-06-14,-17.859943
522_2024-06-15,-8.672046
522_2024-06-15,-8.672168
522_2024-06-16,-10.641803
522_2024-06-04,1.9470034
522_2024-06-04,1.9047976
522_2024-06-12,-15.09566
5015_2024-06-10,11.67085
5015_2024-06-15,9.27876
5015_2024-06-15,9.27879
5015_2024-06-06,13.206342
5015_2024-06-09,9.467053
5015_2024-06-03,10.005109
5015_2024-06-16,6.182599
5015_2024-06-16,6.1826296
5015_2024-06-07,11.815412
5015_2024-06-07,11.815473
5015_2024-06-14,11.681165
5015_2024-06-08,9.31059
5015_2024-06-05,10.58656
5015_2024-06-11,10.89491
5015_2024-06-11,10.894879
5015_2024-06-04,8.3812685
5015_2024-06-04,8.644788
5015_2024-06-12,12.562573
5015_2024-06-13,13.1520815
4399_2024-06-06,4.683118
4399_2024-06-07,1.0487185
4399_2024-06-07,1.048749
4399_2024-06-12,6.9639406
4399_2024-06-10,7.7994814
4399_2024-06-09,6.8218203
4399_2024-06-13,4.1108522
4399_2024-06-13,4.110791
4399_2024-06-05,2.6943789
4399_2024-06-04,8.244275
4399_2024-06-04,8.040845
4399_2024-06-16,6.756543
4399_2024-06-14,1.5964785
4399_2024-06-03,6.6395693
4399_2024-06-03,6.639539
4399_2024-06-15,5.8869143
4399_2024-06-11,7.7966433
4399_2024-06-08,6.2266054
2710_2024-06-12,11.887403
2710_2024-06-12,11.887418
2710_2024-06-13,11.469251
2710_2024-06-09,5.9521914
2710_2024-06-03,13.841413
2710_2024-06-07,10.760846
2710_2024-06-11,12.912305
2710_2024-06-11,12.91229
2710_2024-06-05,11.879697
2710_2024-06-04,12.847974
2710_2024-06-04,12.870404
2710_2024-06-08,9.181058
2710_2024-06-06,11.441144
2710_2024-06-06,11.441098
2710_2024-06-10,9.65244
2710_2024-06-10,9.652432
2710_2024-06-14,10.751248
2710_2024-06-15,9.185605
5071_2024-06-11,8.930707
5071_2024-06-07,2.8746767
5071_2024-06-07,2.8747072
5071_2024-06-09,4.8076906
5071_2024-06-14,2.7075014
5071_2024-06-13,4.76756
5071_2024-06-06,5.212323
5071_2024-06-04,9.247479
5071_2024-06-04,9.247357
5071_2024-06-04,9.089337
5071_2024-06-12,7.4229555
5071_2024-06-15,5.876935
5071_2024-06-03,10.343244
5071_2024-06-08,6.247449
5071_2024-06-08,6.2474184
5071_2024-06-10,9.720197
5071_2024-06-05,7.9467287
5071_2024-06-16,4.561963
2090_2024-06-12,10.245358
2090_2024-06-13,8.833386
2090_2024-06-13,8.833447
2090_2024-06-03,12.782575
2090_2024-06-15,8.787625
2090_2024-06-08,8.80383
2090_2024-06-09,7.498822
2090_2024-06-09,7.498761
2090_2024-06-07,7.7597475
2090_2024-06-16,7.496228
2090_2024-06-14,7.6044436
2090_2024-06-06,8.892743
2090_2024-06-04,11.719464
2090_2024-06-04,11.719403
2090_2024-06-04,11.738385
2090_2024-06-05,10.31799
2090_2024-06-11,11.566327
2090_2024-06-10,12.475308
2698_2024-06-04,2.83772
2698_2024-06-04,2.831006
2698_2024-06-03,3.9589357
2698_2024-06-03,3.9587526
2698_2024-06-08,1.4970827
2698_2024-06-15,1.2456484
2698_2024-06-10,3.7869997
2698_2024-06-06,0.3590517
2698_2024-06-06,0.35880756
2698_2024-06-16,0.40290546
2698_2024-06-12,1.5284548
2698_2024-06-13,0.23637104
2698_2024-06-14,-0.6630125
2698_2024-06-07,-0.6216612
2698_2024-06-07,-0.62163067
2698_2024-06-09,0.549695
2698_2024-06-11,2.7502565
2698_2024-06-05,1.0980349
4886_2024-06-04,13.49455
4886_2024-06-04,13.494641
4886_2024-06-04,13.474713
4886_2024-06-15,10.812833
4886_2024-06-06,10.353803
4886_2024-06-09,10.594327
4886_2024-06-12,12.001508
4886_2024-06-08,10.846829
4886_2024-06-08,10.846753
4886_2024-06-16,10.533383
4886_2024-06-14,9.462598
4886_2024-06-10,13.633695
4886_2024-06-11,12.698758
4886_2024-06-11,12.698804
4886_2024-06-03,13.635312
4886_2024-06-13,10.388654
4886_2024-06-05,11.787427
4672_2024-06-05,7.9856997
4672_2024-06-15,8.273572
4672_2024-06-06,6.3644686
4672_2024-06-16,7.5248995
4672_2024-06-11,10.477307
4672_2024-06-07,5.547818
4672_2024-06-07,5.5477724
4672_2024-06-12,8.141294
4672_2024-06-12,8.141278
4672_2024-06-14,5.4940767
4672_2024-06-04,10.272473
4672_2024-06-04,10.296704
4672_2024-06-13,6.3004274
5189_2024-06-10,-0.74901104
5189_2024-06-10,-0.7491636
5189_2024-06-08,-3.7735472
5189_2024-06-11,-1.917346
5189_2024-06-14,11.809583
5189_2024-06-15,15.194592
5189_2024-06-04,-2.2387571
5189_2024-06-04,-2.2387877
5189_2024-06-04,-2.3488646
5189_2024-06-03,-0.58494854
5189_2024-06-06,-4.3331785
5189_2024-06-07,-5.4252195
5189_2024-06-13,14.415845
5189_2024-06-13,14.415662
5189_2024-06-05,-3.4441404
5189_2024-06-12,16.603985
5189_2024-06-16,13.928052
5189_2024-06-09,-4.3485594
713_2024-06-08,4.2718935
713_2024-06-08,4.2719545
713_2024-06-13,3.678235
713_2024-06-03,9.580365
713_2024-06-11,7.568677
713_2024-06-07,2.1863832
713_2024-06-07,2.1865053
713_2024-06-15,4.1846437
713_2024-06-04,8.317212
713_2024-06-04,8.1390505
713_2024-06-06,3.8931704
713_2024-06-09,3.1026735
713_2024-06-12,5.757642
713_2024-06-10,8.97572
713_2024-06-16,3.050702
713_2024-06-14,2.0112429
713_2024-06-05,6.367688
713_2024-06-05,6.3677187
2043_2024-06-11,7.518079
2043_2024-06-11,7.5182314
2043_2024-06-05,6.159711
2043_2024-06-07,3.1908388
2043_2024-06-09,4.4323244
2043_2024-06-12,5.9690676
2043_2024-06-12,5.9689455
2043_2024-06-13,4.3159304
2043_2024-06-15,5.7580385
2043_2024-06-08,5.940076
2043_2024-06-10,8.00932
2043_2024-06-14,3.1425905
2043_2024-06-14,3.142377
2043_2024-06-16,4.4622927
2043_2024-06-06,4.5113955
2043_2024-06-04,8.267346
2043_2024-06-04,8.099439
2043_2024-06-03,8.814816
2043_2024-06-03,8.81474
1273_2024-06-13,4.0656557
1273_2024-06-03,9.07269
1273_2024-06-04,6.391324
1273_2024-06-04,6.307111
1273_2024-06-09,4.947278
1273_2024-06-14,2.9939394
1273_2024-06-10,9.840924
1273_2024-06-08,4.9490175
1273_2024-06-06,3.3715334
1273_2024-06-16,5.3201113
1273_2024-06-16,5.3201723
1273_2024-06-12,4.940381
1273_2024-06-05,4.495923
1273_2024-06-11,7.104474
1273_2024-06-07,3.2209902
1273_2024-06-15,5.3278933
1273_2024-06-15,5.327924
2602_2024-06-13,-2.4714537
2602_2024-06-16,-3.0739622
2602_2024-06-03,1.4855165
2602_2024-06-15,-2.4767332
2602_2024-06-15,-2.4768248
2602_2024-06-11,0.5012331
2602_2024-06-11,0.50117207
2602_2024-06-09,-3.0654478
2602_2024-06-10,1.3424501
2602_2024-06-14,-3.7135801
2602_2024-06-04,0.275342
2602_2024-06-04,0.27528095
2602_2024-06-04,0.12528706
2602_2024-06-05,-0.97056866
2602_2024-06-08,-2.4792051
2602_2024-06-12,-1.209094
2602_2024-06-06,-2.4810667
2602_2024-06-07,-3.785205
2602_2024-06-07,-3.7852354
4021_2024-06-15,11.364926
4021_2024-06-16,10.91702
4021_2024-06-10,13.02554
4021_2024-06-05,12.200894
4021_2024-06-05,12.20094
4021_2024-06-03,13.082044
4021_2024-06-12,12.249982
4021_2024-06-13,11.492658
4021_2024-06-11,12.622815
4021_2024-06-04,12.70007
4021_2024-06-04,12.700116
4021_2024-06-04,12.731748
4021_2024-06-09,10.814923
4021_2024-06-06,11.258893
4021_2024-06-14,10.66792
4021_2024-06-08,11.256894
4021_2024-06-08,11.25694
4021_2024-06-07,10.401151
80_2024-06-14,-4.0067015
80_2024-06-16,-2.6855955
80_2024-06-08,-1.1357908
80_2024-06-06,-2.1237059
80_2024-06-06,-2.123767
80_2024-06-11,1.6625185
80_2024-06-09,-2.6617002
80_2024-06-07,-4.201831
80_2024-06-10,3.2916384
80_2024-06-10,3.2916079
80_2024-06-03,3.4069948
80_2024-06-03,3.4069643
80_2024-06-12,-0.33970928
80_2024-06-05,-0.10231304
80_2024-06-15,-1.1283445
80_2024-06-13,-2.078784
80_2024-06-13,-2.078845
80_2024-06-04,1.4756289
80_2024-06-04,1.2669497
1829_2024-06-15,4.340497
1829_2024-06-04,8.040174
1829_2024-06-04,7.9326296
1829_2024-06-16,5.2540407
1829_2024-06-13,4.5484133
1829_2024-06-13,4.5484743
1829_2024-06-05,6.556226
1829_2024-06-12,6.6517763
1829_2024-06-09,5.2984743
1829_2024-06-11,7.702344
1829_2024-06-11,7.7022524
1829_2024-06-07,2.4973269
1829_2024-06-06,4.96214
1829_2024-06-03,8.306684
1829_2024-06-08,4.558301
1829_2024-06-14,2.8676271
1829_2024-06-14,2.867566
1829_2024-06-10,8.288922
3509_2024-06-08,-2.273364
3509_2024-06-15,-2.5347776
3509_2024-06-14,-3.1936522
3509_2024-06-14,-3.19353
3509_2024-06-03,3.6696596
3509_2024-06-13,-1.9534178
3509_2024-06-16,-3.8939695
3509_2024-06-12,-0.07652569
3509_2024-06-04,2.3596315
3509_2024-06-04,2.359601
3509_2024-06-04,2.183484
3509_2024-06-06,-1.5085325
3509_2024-06-11,1.7562075
3509_2024-06-09,-3.870471
3509_2024-06-05,0.5026369
3509_2024-06-10,3.171918
3509_2024-06-10,3.1718874
3509_2024-06-07,-3.063342
2435_2024-06-09,12.827573
2435_2024-06-10,14.277234
2435_2024-06-16,12.838468
2435_2024-06-16,12.838452
2435_2024-06-05,12.741269
2435_2024-06-08,13.166486
2435_2024-06-07,11.90051
2435_2024-06-14,11.8843355
2435_2024-06-04,13.344113
2435_2024-06-04,13.382794
2435_2024-06-06,12.284162
2435_2024-06-03,14.268384
2435_2024-06-15,13.175977
2435_2024-06-12,12.774411
2435_2024-06-12,12.774365
2435_2024-06-11,13.380445
2435_2024-06-13,12.318128
4430_2024-06-04,11.923993
4430_2024-06-04,11.943891
4430_2024-06-07,8.278028
4430_2024-06-05,10.858167
4430_2024-06-05,10.858136
4430_2024-06-03,13.003613
4430_2024-06-14,8.313306
4430_2024-06-16,7.645612
4872_2024-06-11,6.4625063
4872_2024-06-11,6.4624453
4872_2024-06-04,6.7793093
4872_2024-06-04,6.62132
4872_2024-06-13,2.5586061
4872_2024-06-10,7.093671
4872_2024-06-06,3.0696535
4872_2024-06-08,4.9036684
4872_2024-06-08,4.903699
4872_2024-06-03,7.801343
4872_2024-06-14,0.8701601
4872_2024-06-07,1.1230593
4872_2024-06-05,5.465192
4872_2024-06-05,5.4651613
4872_2024-06-16,3.6888247
4872_2024-06-15,4.4745913
4872_2024-06-12,4.9307375
4872_2024-06-09,3.910779
768_2024-06-06,12.452008
768_2024-06-06,12.451932
768_2024-06-12,13.107236
768_2024-06-05,13.005292
768_2024-06-16,12.453748
768_2024-06-09,12.442822
768_2024-06-08,12.781827
768_2024-06-13,12.551938
3383_2024-06-06,6.8020144
3383_2024-06-03,8.895917
3383_2024-06-14,8.24867
3383_2024-06-14,8.248609
3383_2024-06-15,7.3835573
3383_2024-06-09,2.786664
3383_2024-06-05,4.8126955
3383_2024-06-11,6.053113
3383_2024-06-12,4.431226
3383_2024-06-12,4.4311647
3383_2024-06-04,5.3993654
3383_2024-06-04,5.4113894
3383_2024-06-13,8.502088
3383_2024-06-10,8.932202
3383_2024-06-07,8.227979
3383_2024-06-07,8.227857
3383_2024-06-08,6.9552736
421_2024-06-12,7.656232
421_2024-06-06,5.561017
421_2024-06-09,5.635358
421_2024-06-14,3.024457
421_2024-06-14,3.024396
421_2024-06-10,9.897412
421_2024-06-03,9.918775
421_2024-06-15,5.167218
421_2024-06-08,5.355298
421_2024-06-08,5.3553286
421_2024-06-11,8.827649
421_2024-06-11,8.82768
421_2024-06-04,9.2544985
421_2024-06-04,9.077832
421_2024-06-07,2.6341982
421_2024-06-05,7.526532
421_2024-06-13,4.967847
421_2024-06-13,4.967786
421_2024-06-16,5.621442
3181_2024-06-09,-12.191821
3181_2024-06-07,-13.296802
3181_2024-06-06,-10.986377
3181_2024-06-03,-1.259326
3181_2024-06-03,-1.2595091
3181_2024-06-16,-12.222278
3181_2024-06-15,-11.243152
3181_2024-06-04,-6.8883543
3181_2024-06-04,-7.0931883
3181_2024-06-05,-8.698596
3181_2024-06-05,-8.698718
3181_2024-06-13,-10.931689
3181_2024-06-08,-11.252856
3181_2024-06-14,-5.040759
3181_2024-06-10,-4.94707
3181_2024-06-11,-6.6299314
3181_2024-06-12,-8.982226
1113_2024-06-07,4.3826113
1113_2024-06-06,7.0333376
1113_2024-06-10,10.431897
1113_2024-06-10,10.431958
1113_2024-06-16,5.8328066
1113_2024-06-09,5.8576784
1113_2024-06-12,8.012647
1113_2024-06-03,10.436048
1113_2024-06-15,5.8138857
1113_2024-06-15,5.8139467
1113_2024-06-05,7.980176
1113_2024-06-08,5.885236
1113_2024-06-13,6.880353
1113_2024-06-14,4.8881655
1113_2024-06-14,4.888135
1113_2024-06-11,9.054975
1113_2024-06-11,9.054883
1113_2024-06-04,9.134107
1113_2024-06-04,9.13313
4601_2024-06-15,8.038251
4601_2024-06-13,6.274884
4601_2024-06-05,9.4003725
4601_2024-06-05,9.400281
4601_2024-06-09,6.1754885
4601_2024-06-07,4.4860964
4601_2024-06-08,8.368146
4601_2024-06-14,4.356763
4601_2024-06-06,6.7037477
4601_2024-06-06,6.703809
4601_2024-06-03,12.6842165
4601_2024-06-16,6.232129
4601_2024-06-10,12.031873
4601_2024-06-12,9.032544
4601_2024-06-11,10.937909
4674_2024-06-12,-5.340564
4674_2024-06-14,-7.368701
4674_2024-06-08,-5.7408934
4674_2024-06-11,-3.8423948
4674_2024-06-11,-3.8424864
4674_2024-06-10,-2.4212523
4674_2024-06-05,-5.309741
4674_2024-06-03,-2.269
4674_2024-06-13,-6.325366
4674_2024-06-13,-6.325305
4674_2024-06-15,-5.677417
4674_2024-06-04,-4.1269712
4674_2024-06-04,-4.1423216
4674_2024-06-06,-6.312976
4674_2024-06-16,-6.274951
4674_2024-06-09,-6.344409
4674_2024-06-09,-6.344592
4674_2024-06-07,-7.4162474
2815_2024-06-11,10.168164
2815_2024-06-08,6.779004
2815_2024-06-04,6.9933596
2815_2024-06-04,6.793744
2815_2024-06-06,4.1005373
2815_2024-06-14,0.44941425
2815_2024-06-12,8.287732
2815_2024-06-13,3.5925112
2815_2024-06-03,9.969129
2815_2024-06-03,9.96922
2815_2024-06-16,5.4005556
2815_2024-06-09,5.353009
2815_2024-06-15,7.2597475
2815_2024-06-10,11.298932
2815_2024-06-05,1.9007387
2815_2024-06-05,1.9006777
2815_2024-06-07,1.3824587
1307_2024-06-03,39.675
1307_2024-06-10,24.06538
1307_2024-06-09,10.132031
1307_2024-06-09,10.132092
1307_2024-06-05,-5.9096556
1307_2024-06-13,-4.8156614
1307_2024-06-11,14.673413
1307_2024-06-07,10.756726
1307_2024-06-15,-5.688159
1307_2024-06-15,-5.68822
1307_2024-06-06,8.571301
1307_2024-06-12,14.956128
1307_2024-06-14,-6.3503904
1307_2024-06-16,-6.457568
1307_2024-06-16,-6.4578123
1307_2024-06-04,36.9734
1307_2024-06-04,36.751476
1307_2024-06-08,11.605664
4701_2024-06-16,5.0318117
4701_2024-06-04,9.946851
4701_2024-06-04,9.817548
4701_2024-06-07,4.0439577
4701_2024-06-07,4.0440187
4701_2024-06-09,5.053754
4701_2024-06-05,8.200665
4701_2024-06-11,10.113507
4701_2024-06-10,11.693952
4701_2024-06-10,11.694043
4701_2024-06-03,11.808179
4701_2024-06-03,11.808209
4701_2024-06-14,4.1909304
4701_2024-06-08,6.111432
4701_2024-06-06,6.1392946
4701_2024-06-13,6.1715517
4701_2024-06-13,6.171582
4701_2024-06-15,6.118024
5033_2024-06-03,7.655072
5033_2024-06-14,0.62128925
5033_2024-06-16,3.5493288
5033_2024-06-13,2.3450441
5033_2024-06-13,2.3451662
5033_2024-06-15,4.30235
3721_2024-06-10,9.93562
3721_2024-06-16,2.3668337
3721_2024-06-09,4.2622805
3721_2024-06-09,4.2622194
3721_2024-06-13,5.627576
3721_2024-06-12,7.470105
3721_2024-06-04,8.292218
3721_2024-06-04,8.312116
3721_2024-06-03,9.417951
3721_2024-06-11,8.140271
3721_2024-06-11,8.140332
3721_2024-06-07,3.6252565
3721_2024-06-06,6.2140017
3721_2024-06-14,4.361432
3721_2024-06-15,4.4118776
3721_2024-06-15,4.411786
3721_2024-06-05,6.9704103
3721_2024-06-08,3.675336
4352_2024-06-10,8.942304
4352_2024-06-04,5.9044924
4352_2024-06-04,5.8978395
4352_2024-06-12,4.717328
4352_2024-06-12,4.7173586
4352_2024-06-14,4.009351
4352_2024-06-09,5.81767
4352_2024-06-06,4.4270144
4352_2024-06-08,5.494458
4352_2024-06-08,5.494519
4352_2024-06-03,8.555554
4352_2024-06-03,8.555615
4352_2024-06-13,5.083356
4352_2024-06-11,6.2741823
4352_2024-06-07,4.2271547
4352_2024-06-05,4.0410585
4352_2024-06-05,4.041089
3790_2024-06-07,-0.015398979
3790_2024-06-05,2.3720217
3790_2024-06-11,3.4002504
3790_2024-06-06,1.3342104
3790_2024-06-10,4.247388
3790_2024-06-10,4.2474794
3790_2024-06-09,1.9709597
3790_2024-06-08,2.3796816
3790_2024-06-03,4.3530397
3790_2024-06-04,3.185834
3790_2024-06-04,3.1858644
3790_2024-06-04,3.1434755
3790_2024-06-12,2.2849855
3790_2024-06-13,1.3071413
3790_2024-06-15,2.499158
3790_2024-06-16,2.1077394
3790_2024-06-14,0.044384956
3790_2024-06-14,0.04435444
2280_2024-06-16,6.4770327
2280_2024-06-08,7.3343325
2280_2024-06-11,9.454114
2280_2024-06-14,9.2536745
2280_2024-06-13,6.950116
2280_2024-06-12,8.168332
2280_2024-06-05,3.1708803
2280_2024-06-07,5.751813
2280_2024-06-04,6.341733
2280_2024-06-04,6.3417025
2280_2024-06-04,6.3603334
2280_2024-06-06,6.9468813
2280_2024-06-03,7.723279
2280_2024-06-15,10.660184
171_2024-06-13,-10.313403
171_2024-06-13,-10.313373
171_2024-06-07,-11.226916
171_2024-06-07,-11.226977
171_2024-06-04,-6.2582884
171_2024-06-04,-6.3010435
171_2024-06-15,-7.8293333
171_2024-06-08,-8.202411
171_2024-06-12,-8.627368
171_2024-06-12,-8.627246
171_2024-06-06,-10.243823
171_2024-06-05,-8.822803
171_2024-06-11,-6.0342894
171_2024-06-16,-8.71065
171_2024-06-14,-11.288867
171_2024-06-14,-11.28902
171_2024-06-03,-3.3406248
171_2024-06-10,-3.103259
171_2024-06-09,-8.769671
5268_2024-06-13,1.5337648
5268_2024-06-13,1.5338869
5268_2024-06-08,2.7855654
5268_2024-06-04,6.595319
5268_2024-06-04,6.394269
5268_2024-06-16,3.1065187
5268_2024-06-03,7.4297
5268_2024-06-15,2.523633
5268_2024-06-15,2.5236635
5268_2024-06-14,-0.48057842
5268_2024-06-07,-0.9177122
5268_2024-06-10,7.4108095
5268_2024-06-12,4.445264
5268_2024-06-09,3.155774
5268_2024-06-05,4.328473
5268_2024-06-11,6.2000246
5268_2024-06-06,1.9760866
1688_2024-06-13,10.263074
1688_2024-06-13,10.263104
1688_2024-06-05,11.867719
1688_2024-06-11,12.578916
1688_2024-06-08,9.982617
1688_2024-06-06,10.407086
1688_2024-06-06,10.407117
1688_2024-06-14,8.824674
1688_2024-06-14,8.824658
1688_2024-06-03,13.474317
1688_2024-06-12,11.601178
1688_2024-06-15,9.902356
1688_2024-06-16,8.418332
1688_2024-06-10,13.359967
1688_2024-06-04,12.72276
1688_2024-06-04,12.663953
1688_2024-06-07,8.869382
1688_2024-06-09,8.194089
2708_2024-06-07,8.464902
2708_2024-06-07,8.465009
2708_2024-06-05,11.985761
2708_2024-06-10,13.328519
2708_2024-06-13,10.473584
2708_2024-06-12,9.386594
2708_2024-06-12,9.386579
2708_2024-06-11,12.653882
2708_2024-06-06,11.015332
2708_2024-06-08,10.771314
2708_2024-06-09,10.329358
2708_2024-06-04,12.631177
2708_2024-06-04,12.631131
2708_2024-06-04,12.541196
5369_2024-06-08,-2.6263304
5369_2024-06-14,-4.490039
5369_2024-06-09,-3.3226805
5369_2024-06-11,-0.7852659
5369_2024-06-11,-0.785388
5369_2024-06-12,-2.2299376
5369_2024-06-06,-3.3666868
5369_2024-06-10,0.22980976
5369_2024-06-04,-1.0640745
5369_2024-06-04,-1.1634398
5369_2024-06-15,-2.6231565
5369_2024-06-15,-2.623004
5369_2024-06-13,-3.3528929
5369_2024-06-07,-4.5642576
5369_2024-06-16,-3.33208
5369_2024-06-05,-2.1522398
5369_2024-06-03,0.40580463
5369_2024-06-03,0.40595722
3483_2024-06-13,-10.538379
3483_2024-06-14,-14.600207
3483_2024-06-11,-7.269702
3483_2024-06-06,-10.557544
3483_2024-06-06,-10.557483
3483_2024-06-16,-11.85863
3483_2024-06-09,-11.8487425
3483_2024-06-07,-10.900378
3483_2024-06-08,-11.102588
3483_2024-06-04,-7.4769773
3483_2024-06-04,-7.4772825
3483_2024-06-04,-7.695056
3483_2024-06-12,-9.452014
3483_2024-06-15,-13.837085
3483_2024-06-10,-5.561267
3483_2024-06-03,-5.419299
3483_2024-06-03,-5.4196043
3483_2024-06-05,-9.365344
1039_2024-06-04,22.11369
1039_2024-06-04,22.014812
1039_2024-06-07,18.44627
1039_2024-06-08,20.387768
1039_2024-06-14,5.0369997
1039_2024-06-14,5.0371523
1039_2024-06-09,18.20512
1039_2024-06-10,26.992962
1039_2024-06-05,22.31654
1039_2024-06-12,6.7877016
1039_2024-06-12,6.787671
1039_2024-06-11,24.56715
1039_2024-06-13,5.8672
1039_2024-06-16,3.6943483
1039_2024-06-06,20.143566
1039_2024-06-15,4.6148806
1039_2024-06-15,4.6148195
447_2024-06-06,10.117993
447_2024-06-09,7.642194
447_2024-06-03,13.441846
447_2024-06-05,10.928967
447_2024-06-05,10.929059
447_2024-06-15,8.431256
447_2024-06-15,8.431348
447_2024-06-14,9.493451
447_2024-06-16,7.6645327
447_2024-06-11,11.955838
447_2024-06-12,10.882031
447_2024-06-12,10.88197
447_2024-06-08,8.428723
447_2024-06-07,9.496289
447_2024-06-10,13.472165
4953_2024-06-14,15.093579
4953_2024-06-09,6.1380434
4953_2024-06-09,6.138013
4953_2024-06-10,9.022855
4953_2024-06-08,7.467664
4953_2024-06-05,5.050336
4953_2024-06-12,13.270886
4953_2024-06-12,13.270917
4953_2024-06-16,10.356244
4953_2024-06-11,6.6252565
4953_2024-06-04,6.571271
4953_2024-06-04,6.540845
4953_2024-06-03,9.012021
4953_2024-06-07,3.741315
4953_2024-06-07,3.7412539
4953_2024-06-15,9.83215
4953_2024-06-06,4.2159853
4953_2024-06-13,15.959668
1536_2024-06-15,-3.5091429
1536_2024-06-13,-2.8176756
1536_2024-06-16,-4.2913084
1536_2024-06-14,-3.7078123
1536_2024-06-07,-3.636279
1536_2024-06-06,-2.6591673
1536_2024-06-05,-1.3051634
1536_2024-06-03,2.529584
1536_2024-06-04,0.52958393
1536_2024-06-04,0.35011005
1536_2024-06-12,-1.7313108
1536_2024-06-12,-1.7311888
1536_2024-06-11,0.1786623
1536_2024-06-11,0.17850971
1536_2024-06-08,-3.445941
1536_2024-06-10,1.9629946
1536_2024-06-09,-4.131152
4357_2024-06-12,-4.0119505
4357_2024-06-12,-4.0118284
4357_2024-06-10,-1.4022703
4357_2024-06-07,-6.9079466
4357_2024-06-15,-5.7325315
4357_2024-06-05,-3.8540525
4357_2024-06-06,-5.509448
4357_2024-06-06,-5.509692
4357_2024-06-04,-2.503955
4357_2024-06-04,-2.479846
4357_2024-06-11,-2.6174803
4357_2024-06-08,-5.595752
4357_2024-06-09,-6.6436033
4357_2024-06-09,-6.6434813
4357_2024-06-03,-0.75822735
4357_2024-06-14,-6.9564695
4357_2024-06-13,-5.7117186
2501_2024-06-13,12.0487795
2501_2024-06-08,11.654965
2501_2024-06-08,11.654981
2501_2024-06-04,13.344693
2501_2024-06-04,13.264173
2501_2024-06-06,12.0088625
2501_2024-06-15,11.569257
2501_2024-06-03,13.994016
2501_2024-06-09,10.821195
2501_2024-06-12,12.629621
2501_2024-06-10,13.967023
2501_2024-06-05,12.651532
2501_2024-06-07,11.37251
2501_2024-06-11,13.317014
2501_2024-06-16,10.829968
2501_2024-06-14,11.384137
122_2024-06-05,8.364026
122_2024-06-08,7.4623537
122_2024-06-08,7.462262
122_2024-06-10,11.120877
122_2024-06-16,6.8354006
122_2024-06-11,9.819409
122_2024-06-04,9.935742
122_2024-06-04,9.935773
122_2024-06-04,9.941937
122_2024-06-12,8.389966
122_2024-06-07,5.916333
122_2024-06-03,11.124692
122_2024-06-15,7.3764772
122_2024-06-14,6.078534
122_2024-06-13,6.9283266
122_2024-06-06,7.140729
122_2024-06-09,6.855939
3551_2024-06-04,9.675885
3551_2024-06-04,9.675794
3551_2024-06-04,9.466779
3551_2024-06-07,4.178815
3551_2024-06-08,7.5224123
3551_2024-06-12,7.620969
3551_2024-06-10,9.632504
3551_2024-06-16,5.8291445
3551_2024-06-16,5.829114
3551_2024-06-13,5.347043
